int,missing_dist
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.022222222
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
